# timestep	eccentricity	obliquity	LSP 
-20247	5.00E-02	5.36E-01	6.02E+00
-20248	4.99E-02	5.32E-01	5.94E+00
-20249	4.98E-02	5.27E-01	5.86E+00
-20250	4.96E-02	5.24E-01	5.78E+00
-20251	4.95E-02	5.20E-01	5.70E+00
-20252	4.93E-02	5.17E-01	5.62E+00
-20253	4.91E-02	5.15E-01	5.54E+00
-20254	4.90E-02	5.13E-01	5.46E+00
-20255	4.90E-02	5.12E-01	5.38E+00
-20256	4.88E-02	5.11E-01	5.30E+00
-20257	4.86E-02	5.10E-01	5.22E+00
-20258	4.86E-02	5.11E-01	5.14E+00
-20259	4.85E-02	5.11E-01	5.06E+00
-20260	4.82E-02	5.13E-01	4.98E+00
-20261	4.81E-02	5.14E-01	4.90E+00
-20262	4.78E-02	5.16E-01	4.82E+00
-20263	4.74E-02	5.19E-01	4.74E+00
-20264	4.71E-02	5.22E-01	4.65E+00
-20265	4.67E-02	5.26E-01	4.57E+00
-20266	4.62E-02	5.30E-01	4.48E+00
-20267	4.57E-02	5.34E-01	4.38E+00
-20268	4.53E-02	5.39E-01	4.29E+00
-20269	4.49E-02	5.44E-01	4.19E+00
-20270	4.44E-02	5.49E-01	4.09E+00
-20271	4.40E-02	5.55E-01	3.99E+00
-20272	4.37E-02	5.61E-01	3.89E+00
-20273	4.31E-02	5.67E-01	3.79E+00
-20274	4.27E-02	5.73E-01	3.68E+00
-20275	4.22E-02	5.80E-01	3.58E+00
-20276	4.17E-02	5.87E-01	3.46E+00
-20277	4.10E-02	5.93E-01	3.35E+00
-20278	4.05E-02	6.00E-01	3.24E+00
-20279	3.99E-02	6.07E-01	3.12E+00
-20280	3.91E-02	6.14E-01	3.00E+00
-20281	3.85E-02	6.21E-01	2.87E+00
-20282	3.79E-02	6.28E-01	2.75E+00
-20283	3.72E-02	6.35E-01	2.62E+00
-20284	3.65E-02	6.42E-01	2.48E+00
-20285	3.59E-02	6.49E-01	2.35E+00
-20286	3.54E-02	6.56E-01	2.21E+00
-20287	3.48E-02	6.62E-01	2.06E+00
-20288	3.42E-02	6.69E-01	1.92E+00
-20289	3.39E-02	6.75E-01	1.77E+00
-20290	3.35E-02	6.82E-01	1.61E+00
-20291	3.32E-02	6.88E-01	1.45E+00
-20292	3.31E-02	6.93E-01	1.30E+00
-20293	3.32E-02	6.99E-01	1.14E+00
-20294	3.32E-02	7.05E-01	9.80E-01
-20295	3.34E-02	7.10E-01	8.22E-01
-20296	3.38E-02	7.15E-01	6.64E-01
-20297	3.41E-02	7.20E-01	5.04E-01
-20298	3.45E-02	7.24E-01	3.49E-01
-20299	3.50E-02	7.29E-01	1.94E-01
-20300	3.57E-02	7.33E-01	3.81E-02
-20301	3.63E-02	7.37E-01	6.16E+00
-20302	3.70E-02	7.40E-01	6.01E+00
-20303	3.80E-02	7.44E-01	5.86E+00
-20304	3.90E-02	7.47E-01	5.70E+00
-20305	4.01E-02	7.50E-01	5.56E+00
-20306	4.14E-02	7.52E-01	5.42E+00
-20307	4.27E-02	7.54E-01	5.27E+00
-20308	4.39E-02	7.56E-01	5.14E+00
-20309	4.53E-02	7.58E-01	5.00E+00
-20310	4.67E-02	7.59E-01	4.87E+00
-20311	4.80E-02	7.61E-01	4.74E+00
-20312	4.91E-02	7.62E-01	4.61E+00
-20313	5.04E-02	7.62E-01	4.49E+00
-20314	5.17E-02	7.63E-01	4.36E+00
-20315	5.29E-02	7.63E-01	4.23E+00
-20316	5.40E-02	7.63E-01	4.11E+00
-20317	5.52E-02	7.62E-01	3.99E+00
-20318	5.64E-02	7.62E-01	3.87E+00
-20319	5.74E-02	7.61E-01	3.75E+00
-20320	5.86E-02	7.60E-01	3.63E+00
-20321	5.96E-02	7.58E-01	3.51E+00
-20322	6.05E-02	7.57E-01	3.40E+00
-20323	6.15E-02	7.55E-01	3.28E+00
-20324	6.24E-02	7.53E-01	3.17E+00
-20325	6.32E-02	7.50E-01	3.06E+00
-20326	6.40E-02	7.48E-01	2.94E+00
-20327	6.47E-02	7.45E-01	2.83E+00
-20328	6.55E-02	7.42E-01	2.72E+00
-20329	6.61E-02	7.38E-01	2.61E+00
-20330	6.66E-02	7.35E-01	2.50E+00
-20331	6.72E-02	7.31E-01	2.40E+00
-20332	6.75E-02	7.27E-01	2.29E+00
-20333	6.78E-02	7.23E-01	2.18E+00
-20334	6.80E-02	7.18E-01	2.08E+00
-20335	6.82E-02	7.14E-01	1.98E+00
-20336	6.81E-02	7.09E-01	1.87E+00
-20337	6.80E-02	7.04E-01	1.77E+00
-20338	6.80E-02	6.98E-01	1.67E+00
-20339	6.77E-02	6.93E-01	1.56E+00
-20340	6.75E-02	6.87E-01	1.46E+00
-20341	6.73E-02	6.81E-01	1.36E+00
-20342	6.71E-02	6.76E-01	1.25E+00
-20343	6.68E-02	6.69E-01	1.15E+00
-20344	6.65E-02	6.63E-01	1.05E+00
-20345	6.63E-02	6.57E-01	9.52E-01
-20346	6.59E-02	6.50E-01	8.53E-01
-20347	6.54E-02	6.43E-01	7.57E-01
-20348	6.50E-02	6.36E-01	6.60E-01
-20349	6.45E-02	6.29E-01	5.63E-01
-20350	6.39E-02	6.22E-01	4.68E-01
-20351	6.34E-02	6.15E-01	3.74E-01
-20352	6.28E-02	6.08E-01	2.78E-01
-20353	6.20E-02	6.01E-01	1.85E-01
-20354	6.14E-02	5.94E-01	9.36E-02
-20355	6.08E-02	5.86E-01	7.30E-05
-20356	5.99E-02	5.79E-01	6.19E+00
-20357	5.91E-02	5.72E-01	6.10E+00
-20358	5.83E-02	5.65E-01	6.01E+00
-20359	5.75E-02	5.58E-01	5.92E+00
-20360	5.66E-02	5.52E-01	5.83E+00
-20361	5.56E-02	5.45E-01	5.74E+00
-20362	5.48E-02	5.39E-01	5.65E+00
-20363	5.38E-02	5.33E-01	5.56E+00
-20364	5.29E-02	5.27E-01	5.47E+00
-20365	5.21E-02	5.21E-01	5.38E+00
-20366	5.13E-02	5.16E-01	5.29E+00
-20367	5.04E-02	5.11E-01	5.20E+00
-20368	4.97E-02	5.07E-01	5.11E+00
-20369	4.90E-02	5.03E-01	5.02E+00
-20370	4.82E-02	4.99E-01	4.93E+00
-20371	4.74E-02	4.96E-01	4.85E+00
-20372	4.66E-02	4.93E-01	4.76E+00
-20373	4.57E-02	4.91E-01	4.67E+00
-20374	4.47E-02	4.89E-01	4.58E+00
-20375	4.38E-02	4.88E-01	4.49E+00
-20376	4.28E-02	4.88E-01	4.40E+00
-20377	4.18E-02	4.88E-01	4.30E+00
-20378	4.09E-02	4.89E-01	4.21E+00
-20379	4.00E-02	4.90E-01	4.11E+00
-20380	3.90E-02	4.92E-01	4.00E+00
-20381	3.81E-02	4.94E-01	3.90E+00
-20382	3.74E-02	4.97E-01	3.79E+00
-20383	3.66E-02	5.00E-01	3.67E+00
-20384	3.58E-02	5.05E-01	3.56E+00
-20385	3.51E-02	5.09E-01	3.44E+00
-20386	3.46E-02	5.14E-01	3.31E+00
-20387	3.39E-02	5.20E-01	3.19E+00
-20388	3.34E-02	5.26E-01	3.06E+00
-20389	3.30E-02	5.33E-01	2.93E+00
-20390	3.26E-02	5.39E-01	2.79E+00
-20391	3.24E-02	5.47E-01	2.65E+00
-20392	3.21E-02	5.54E-01	2.51E+00
-20393	3.21E-02	5.62E-01	2.36E+00
-20394	3.19E-02	5.71E-01	2.21E+00
-20395	3.19E-02	5.79E-01	2.07E+00
-20396	3.20E-02	5.87E-01	1.91E+00
-20397	3.23E-02	5.96E-01	1.75E+00
-20398	3.25E-02	6.05E-01	1.60E+00
-20399	3.31E-02	6.14E-01	1.44E+00
-20400	3.39E-02	6.23E-01	1.28E+00
-20401	3.47E-02	6.32E-01	1.12E+00
-20402	3.59E-02	6.41E-01	9.67E-01
-20403	3.71E-02	6.50E-01	8.15E-01
-20404	3.85E-02	6.59E-01	6.67E-01
-20405	3.99E-02	6.68E-01	5.26E-01
-20406	4.14E-02	6.76E-01	3.88E-01
-20407	4.29E-02	6.85E-01	2.49E-01
-20408	4.43E-02	6.93E-01	1.13E-01
-20409	4.57E-02	7.01E-01	6.26E+00
-20410	4.72E-02	7.09E-01	6.13E+00
-20411	4.87E-02	7.17E-01	6.00E+00
-20412	5.02E-02	7.24E-01	5.87E+00
-20413	5.17E-02	7.32E-01	5.74E+00
-20414	5.35E-02	7.38E-01	5.61E+00
-20415	5.51E-02	7.45E-01	5.48E+00
-20416	5.68E-02	7.51E-01	5.35E+00
-20417	5.87E-02	7.56E-01	5.23E+00
-20418	6.04E-02	7.61E-01	5.10E+00
-20419	6.23E-02	7.66E-01	4.98E+00
-20420	6.40E-02	7.71E-01	4.86E+00
-20421	6.59E-02	7.74E-01	4.75E+00
-20422	6.74E-02	7.78E-01	4.63E+00
-20423	6.90E-02	7.81E-01	4.51E+00
-20424	7.06E-02	7.84E-01	4.40E+00
-20425	7.20E-02	7.86E-01	4.29E+00
-20426	7.33E-02	7.88E-01	4.17E+00
-20427	7.45E-02	7.89E-01	4.06E+00
-20428	7.57E-02	7.90E-01	3.95E+00
-20429	7.67E-02	7.91E-01	3.84E+00
-20430	7.77E-02	7.91E-01	3.72E+00
-20431	7.87E-02	7.90E-01	3.61E+00
-20432	7.94E-02	7.89E-01	3.50E+00
-20433	8.02E-02	7.88E-01	3.39E+00
-20434	8.10E-02	7.86E-01	3.27E+00
-20435	8.17E-02	7.84E-01	3.16E+00
-20436	8.24E-02	7.82E-01	3.05E+00
-20437	8.31E-02	7.79E-01	2.94E+00
-20438	8.38E-02	7.75E-01	2.83E+00
-20439	8.43E-02	7.72E-01	2.72E+00
-20440	8.48E-02	7.67E-01	2.61E+00
-20441	8.52E-02	7.63E-01	2.51E+00
-20442	8.55E-02	7.58E-01	2.40E+00
-20443	8.55E-02	7.53E-01	2.30E+00
-20444	8.55E-02	7.48E-01	2.19E+00
-20445	8.54E-02	7.42E-01	2.09E+00
-20446	8.49E-02	7.36E-01	1.98E+00
-20447	8.45E-02	7.30E-01	1.88E+00
-20448	8.41E-02	7.24E-01	1.78E+00
-20449	8.34E-02	7.18E-01	1.67E+00
-20450	8.28E-02	7.11E-01	1.56E+00
-20451	8.21E-02	7.04E-01	1.46E+00
-20452	8.15E-02	6.98E-01	1.35E+00
-20453	8.08E-02	6.91E-01	1.25E+00
-20454	8.00E-02	6.83E-01	1.15E+00
-20455	7.93E-02	6.76E-01	1.04E+00
-20456	7.85E-02	6.69E-01	9.39E-01
-20457	7.76E-02	6.61E-01	8.37E-01
-20458	7.67E-02	6.54E-01	7.36E-01
-20459	7.59E-02	6.46E-01	6.34E-01
-20460	7.47E-02	6.39E-01	5.34E-01
-20461	7.37E-02	6.31E-01	4.35E-01
-20462	7.27E-02	6.23E-01	3.34E-01
-20463	7.15E-02	6.16E-01	2.35E-01
-20464	7.03E-02	6.08E-01	1.37E-01
-20465	6.91E-02	6.01E-01	3.89E-02
-20466	6.78E-02	5.94E-01	6.22E+00
-20467	6.64E-02	5.86E-01	6.12E+00
-20468	6.50E-02	5.79E-01	6.03E+00
-20469	6.37E-02	5.72E-01	5.93E+00
-20470	6.22E-02	5.65E-01	5.83E+00
-20471	6.07E-02	5.59E-01	5.73E+00
-20472	5.92E-02	5.52E-01	5.63E+00
-20473	5.78E-02	5.46E-01	5.53E+00
-20474	5.64E-02	5.40E-01	5.43E+00
-20475	5.50E-02	5.34E-01	5.33E+00
-20476	5.38E-02	5.29E-01	5.22E+00
-20477	5.24E-02	5.23E-01	5.12E+00
-20478	5.12E-02	5.18E-01	5.02E+00
-20479	5.01E-02	5.14E-01	4.92E+00
-20480	4.89E-02	5.09E-01	4.82E+00
-20481	4.77E-02	5.05E-01	4.72E+00
-20482	4.64E-02	5.01E-01	4.62E+00
-20483	4.53E-02	4.98E-01	4.51E+00
-20484	4.40E-02	4.95E-01	4.41E+00
-20485	4.28E-02	4.92E-01	4.30E+00
-20486	4.17E-02	4.90E-01	4.19E+00
-20487	4.06E-02	4.88E-01	4.08E+00
-20488	3.95E-02	4.87E-01	3.96E+00
-20489	3.86E-02	4.86E-01	3.84E+00
-20490	3.78E-02	4.85E-01	3.72E+00
-20491	3.69E-02	4.85E-01	3.60E+00
-20492	3.63E-02	4.86E-01	3.47E+00
-20493	3.58E-02	4.87E-01	3.34E+00
-20494	3.53E-02	4.88E-01	3.21E+00
-20495	3.50E-02	4.90E-01	3.07E+00
-20496	3.49E-02	4.93E-01	2.94E+00
-20497	3.49E-02	4.96E-01	2.80E+00
-20498	3.51E-02	4.99E-01	2.66E+00
-20499	3.53E-02	5.03E-01	2.52E+00
-20500	3.58E-02	5.07E-01	2.38E+00
-20501	3.64E-02	5.12E-01	2.24E+00
-20502	3.70E-02	5.17E-01	2.11E+00
-20503	3.78E-02	5.23E-01	1.97E+00
-20504	3.86E-02	5.29E-01	1.84E+00
-20505	3.94E-02	5.35E-01	1.70E+00
-20506	4.03E-02	5.42E-01	1.57E+00
-20507	4.15E-02	5.49E-01	1.43E+00
-20508	4.25E-02	5.56E-01	1.30E+00
-20509	4.38E-02	5.64E-01	1.17E+00
-20510	4.52E-02	5.72E-01	1.03E+00
-20511	4.68E-02	5.80E-01	9.00E-01
-20512	4.85E-02	5.88E-01	7.72E-01
-20513	5.03E-02	5.97E-01	6.44E-01
-20514	5.22E-02	6.05E-01	5.20E-01
-20515	5.41E-02	6.14E-01	3.99E-01
-20516	5.60E-02	6.23E-01	2.81E-01
-20517	5.79E-02	6.32E-01	1.63E-01
-20518	5.98E-02	6.42E-01	4.49E-02
-20519	6.15E-02	6.51E-01	6.21E+00
-20520	6.32E-02	6.60E-01	6.10E+00
-20521	6.50E-02	6.69E-01	5.98E+00
-20522	6.65E-02	6.78E-01	5.87E+00
-20523	6.81E-02	6.87E-01	5.75E+00
-20524	6.98E-02	6.96E-01	5.64E+00
-20525	7.13E-02	7.05E-01	5.52E+00
-20526	7.29E-02	7.14E-01	5.40E+00
-20527	7.45E-02	7.22E-01	5.29E+00
-20528	7.61E-02	7.30E-01	5.17E+00
-20529	7.77E-02	7.38E-01	5.05E+00
-20530	7.93E-02	7.45E-01	4.94E+00
-20531	8.11E-02	7.52E-01	4.83E+00
-20532	8.26E-02	7.59E-01	4.71E+00
-20533	8.42E-02	7.66E-01	4.60E+00
-20534	8.57E-02	7.72E-01	4.49E+00
-20535	8.72E-02	7.78E-01	4.38E+00
-20536	8.85E-02	7.83E-01	4.27E+00
-20537	8.96E-02	7.88E-01	4.16E+00
-20538	9.08E-02	7.92E-01	4.05E+00
-20539	9.14E-02	7.97E-01	3.94E+00
-20540	9.21E-02	8.00E-01	3.83E+00
-20541	9.27E-02	8.03E-01	3.72E+00
-20542	9.31E-02	8.06E-01	3.61E+00
-20543	9.32E-02	8.08E-01	3.50E+00
-20544	9.35E-02	8.10E-01	3.39E+00
-20545	9.38E-02	8.11E-01	3.27E+00
-20546	9.39E-02	8.11E-01	3.16E+00
-20547	9.41E-02	8.11E-01	3.05E+00
-20548	9.44E-02	8.10E-01	2.93E+00
-20549	9.47E-02	8.09E-01	2.82E+00
-20550	9.49E-02	8.07E-01	2.71E+00
-20551	9.50E-02	8.05E-01	2.60E+00
-20552	9.52E-02	8.02E-01	2.49E+00
-20553	9.50E-02	7.98E-01	2.38E+00
-20554	9.48E-02	7.94E-01	2.27E+00
-20555	9.45E-02	7.89E-01	2.17E+00
-20556	9.38E-02	7.85E-01	2.06E+00
-20557	9.31E-02	7.79E-01	1.95E+00
-20558	9.22E-02	7.73E-01	1.84E+00
-20559	9.12E-02	7.67E-01	1.73E+00
-20560	9.00E-02	7.61E-01	1.62E+00
-20561	8.88E-02	7.54E-01	1.51E+00
-20562	8.77E-02	7.46E-01	1.40E+00
-20563	8.64E-02	7.39E-01	1.29E+00
-20564	8.51E-02	7.31E-01	1.18E+00
-20565	8.39E-02	7.23E-01	1.06E+00
-20566	8.28E-02	7.14E-01	9.51E-01
-20567	8.15E-02	7.05E-01	8.38E-01
-20568	8.03E-02	6.96E-01	7.27E-01
-20569	7.93E-02	6.87E-01	6.15E-01
-20570	7.79E-02	6.77E-01	5.03E-01
-20571	7.68E-02	6.67E-01	3.94E-01
-20572	7.55E-02	6.58E-01	2.84E-01
-20573	7.42E-02	6.48E-01	1.73E-01
-20574	7.27E-02	6.38E-01	6.65E-02
-20575	7.13E-02	6.28E-01	6.24E+00
-20576	6.98E-02	6.18E-01	6.13E+00
-20577	6.81E-02	6.08E-01	6.02E+00
-20578	6.64E-02	5.99E-01	5.91E+00
-20579	6.47E-02	5.89E-01	5.80E+00
-20580	6.31E-02	5.80E-01	5.69E+00
-20581	6.13E-02	5.71E-01	5.58E+00
-20582	5.97E-02	5.62E-01	5.46E+00
-20583	5.83E-02	5.54E-01	5.34E+00
-20584	5.69E-02	5.46E-01	5.23E+00
-20585	5.56E-02	5.38E-01	5.11E+00
-20586	5.46E-02	5.30E-01	4.99E+00
-20587	5.34E-02	5.23E-01	4.87E+00
-20588	5.24E-02	5.16E-01	4.76E+00
-20589	5.16E-02	5.10E-01	4.65E+00
-20590	5.07E-02	5.04E-01	4.53E+00
-20591	4.98E-02	4.99E-01	4.42E+00
-20592	4.89E-02	4.94E-01	4.30E+00
-20593	4.81E-02	4.90E-01	4.19E+00
-20594	4.73E-02	4.86E-01	4.07E+00
-20595	4.66E-02	4.83E-01	3.95E+00
-20596	4.60E-02	4.80E-01	3.83E+00
-20597	4.56E-02	4.78E-01	3.70E+00
-20598	4.52E-02	4.76E-01	3.58E+00
-20599	4.50E-02	4.76E-01	3.46E+00
-20600	4.51E-02	4.75E-01	3.33E+00
-20601	4.51E-02	4.76E-01	3.21E+00
-20602	4.53E-02	4.76E-01	3.08E+00
-20603	4.58E-02	4.78E-01	2.96E+00
-20604	4.64E-02	4.80E-01	2.84E+00
-20605	4.69E-02	4.82E-01	2.71E+00
-20606	4.78E-02	4.86E-01	2.59E+00
-20607	4.87E-02	4.89E-01	2.47E+00
-20608	4.97E-02	4.93E-01	2.36E+00
-20609	5.08E-02	4.98E-01	2.24E+00
-20610	5.19E-02	5.02E-01	2.12E+00
-20611	5.31E-02	5.08E-01	2.01E+00
-20612	5.42E-02	5.13E-01	1.89E+00
-20613	5.55E-02	5.19E-01	1.78E+00
-20614	5.68E-02	5.25E-01	1.67E+00
-20615	5.79E-02	5.32E-01	1.55E+00
-20616	5.91E-02	5.38E-01	1.44E+00
-20617	6.05E-02	5.45E-01	1.33E+00
-20618	6.19E-02	5.52E-01	1.21E+00
-20619	6.34E-02	5.60E-01	1.10E+00
-20620	6.49E-02	5.67E-01	9.82E-01
-20621	6.67E-02	5.75E-01	8.67E-01
-20622	6.83E-02	5.83E-01	7.54E-01
-20623	7.02E-02	5.90E-01	6.41E-01
-20624	7.20E-02	5.98E-01	5.31E-01
-20625	7.37E-02	6.06E-01	4.20E-01
-20626	7.54E-02	6.14E-01	3.12E-01
-20627	7.71E-02	6.23E-01	2.04E-01
-20628	7.88E-02	6.31E-01	9.45E-02
-20629	8.02E-02	6.39E-01	6.27E+00
-20630	8.17E-02	6.47E-01	6.16E+00
-20631	8.32E-02	6.55E-01	6.05E+00
-20632	8.44E-02	6.63E-01	5.94E+00
-20633	8.57E-02	6.71E-01	5.83E+00
-20634	8.69E-02	6.79E-01	5.72E+00
-20635	8.82E-02	6.87E-01	5.61E+00
-20636	8.93E-02	6.95E-01	5.50E+00
-20637	9.04E-02	7.02E-01	5.39E+00
-20638	9.16E-02	7.09E-01	5.28E+00
-20639	9.26E-02	7.16E-01	5.17E+00
-20640	9.36E-02	7.23E-01	5.06E+00
-20641	9.47E-02	7.30E-01	4.94E+00
-20642	9.57E-02	7.36E-01	4.83E+00
-20643	9.66E-02	7.42E-01	4.72E+00
-20644	9.75E-02	7.48E-01	4.61E+00
-20645	9.86E-02	7.54E-01	4.50E+00
-20646	9.92E-02	7.59E-01	4.39E+00
-20647	9.99E-02	7.65E-01	4.28E+00
-20648	1.01E-01	7.70E-01	4.17E+00
-20649	1.01E-01	7.74E-01	4.06E+00
-20650	1.01E-01	7.79E-01	3.95E+00
-20651	1.01E-01	7.83E-01	3.84E+00
-20652	1.01E-01	7.87E-01	3.73E+00
-20653	1.01E-01	7.90E-01	3.62E+00
-20654	1.00E-01	7.93E-01	3.50E+00
-20655	9.98E-02	7.96E-01	3.39E+00
-20656	9.93E-02	7.98E-01	3.27E+00
-20657	9.88E-02	8.00E-01	3.16E+00
-20658	9.83E-02	8.01E-01	3.04E+00
-20659	9.79E-02	8.02E-01	2.92E+00
-20660	9.73E-02	8.02E-01	2.81E+00
-20661	9.68E-02	8.02E-01	2.69E+00
-20662	9.63E-02	8.01E-01	2.58E+00
-20663	9.56E-02	8.00E-01	2.46E+00
-20664	9.49E-02	7.98E-01	2.34E+00
-20665	9.41E-02	7.96E-01	2.23E+00
-20666	9.31E-02	7.94E-01	2.11E+00
-20667	9.19E-02	7.91E-01	2.00E+00
-20668	9.08E-02	7.88E-01	1.88E+00
-20669	8.94E-02	7.84E-01	1.77E+00
-20670	8.79E-02	7.80E-01	1.65E+00
-20671	8.64E-02	7.75E-01	1.53E+00
-20672	8.49E-02	7.71E-01	1.41E+00
-20673	8.33E-02	7.65E-01	1.28E+00
-20674	8.16E-02	7.60E-01	1.16E+00
-20675	8.00E-02	7.53E-01	1.04E+00
-20676	7.86E-02	7.47E-01	9.11E-01
-20677	7.71E-02	7.40E-01	7.83E-01
-20678	7.57E-02	7.33E-01	6.55E-01
-20679	7.44E-02	7.25E-01	5.26E-01
-20680	7.31E-02	7.17E-01	3.96E-01
-20681	7.20E-02	7.08E-01	2.68E-01
-20682	7.09E-02	7.00E-01	1.39E-01
-20683	6.99E-02	6.91E-01	1.02E-02
-20684	6.86E-02	6.81E-01	6.17E+00
-20685	6.75E-02	6.72E-01	6.04E+00
-20686	6.63E-02	6.62E-01	5.91E+00
-20687	6.51E-02	6.52E-01	5.78E+00
-20688	6.38E-02	6.43E-01	5.65E+00
-20689	6.25E-02	6.33E-01	5.52E+00
-20690	6.14E-02	6.23E-01	5.38E+00
-20691	6.03E-02	6.13E-01	5.25E+00
-20692	5.94E-02	6.03E-01	5.11E+00
-20693	5.87E-02	5.93E-01	4.97E+00
-20694	5.82E-02	5.83E-01	4.83E+00
-20695	5.79E-02	5.74E-01	4.69E+00
-20696	5.79E-02	5.64E-01	4.56E+00
-20697	5.80E-02	5.55E-01	4.42E+00
-20698	5.81E-02	5.46E-01	4.29E+00
-20699	5.83E-02	5.37E-01	4.17E+00
-20700	5.86E-02	5.29E-01	4.04E+00
-20701	5.89E-02	5.21E-01	3.92E+00
-20702	5.91E-02	5.13E-01	3.80E+00
-20703	5.94E-02	5.06E-01	3.69E+00
-20704	5.98E-02	4.99E-01	3.57E+00
-20705	6.01E-02	4.93E-01	3.45E+00
-20706	6.05E-02	4.87E-01	3.34E+00
-20707	6.12E-02	4.82E-01	3.23E+00
-20708	6.17E-02	4.77E-01	3.12E+00
-20709	6.24E-02	4.74E-01	3.01E+00
-20710	6.33E-02	4.71E-01	2.90E+00
-20711	6.43E-02	4.69E-01	2.79E+00
-20712	6.52E-02	4.67E-01	2.69E+00
-20713	6.64E-02	4.67E-01	2.58E+00
-20714	6.77E-02	4.67E-01	2.48E+00
-20715	6.90E-02	4.68E-01	2.38E+00
-20716	7.04E-02	4.69E-01	2.29E+00
-20717	7.17E-02	4.72E-01	2.19E+00
-20718	7.31E-02	4.75E-01	2.10E+00
-20719	7.45E-02	4.79E-01	2.00E+00
-20720	7.57E-02	4.83E-01	1.91E+00
-20721	7.70E-02	4.88E-01	1.82E+00
-20722	7.81E-02	4.94E-01	1.73E+00
-20723	7.92E-02	5.00E-01	1.64E+00
-20724	8.03E-02	5.06E-01	1.54E+00
-20725	8.13E-02	5.13E-01	1.44E+00
-20726	8.22E-02	5.21E-01	1.35E+00
-20727	8.33E-02	5.29E-01	1.25E+00
-20728	8.45E-02	5.37E-01	1.15E+00
-20729	8.56E-02	5.45E-01	1.04E+00
-20730	8.69E-02	5.54E-01	9.43E-01
-20731	8.83E-02	5.63E-01	8.41E-01
-20732	8.96E-02	5.72E-01	7.38E-01
-20733	9.11E-02	5.82E-01	6.36E-01
-20734	9.24E-02	5.91E-01	5.35E-01
-20735	9.38E-02	6.01E-01	4.33E-01
-20736	9.50E-02	6.10E-01	3.32E-01
-20737	9.61E-02	6.20E-01	2.32E-01
-20738	9.73E-02	6.30E-01	1.31E-01
-20739	9.81E-02	6.39E-01	2.83E-02
-20740	9.89E-02	6.49E-01	6.21E+00
-20741	9.96E-02	6.58E-01	6.11E+00
-20742	1.00E-01	6.67E-01	6.00E+00
-20743	1.01E-01	6.76E-01	5.90E+00
-20744	1.01E-01	6.85E-01	5.79E+00
-20745	1.02E-01	6.93E-01	5.68E+00
-20746	1.02E-01	7.02E-01	5.58E+00
-20747	1.02E-01	7.09E-01	5.47E+00
-20748	1.03E-01	7.17E-01	5.36E+00
-20749	1.03E-01	7.24E-01	5.25E+00
-20750	1.03E-01	7.31E-01	5.14E+00
-20751	1.04E-01	7.38E-01	5.03E+00
-20752	1.04E-01	7.44E-01	4.91E+00
-20753	1.04E-01	7.50E-01	4.80E+00
-20754	1.05E-01	7.55E-01	4.69E+00
-20755	1.05E-01	7.61E-01	4.58E+00
-20756	1.05E-01	7.65E-01	4.47E+00
-20757	1.05E-01	7.70E-01	4.36E+00
-20758	1.04E-01	7.74E-01	4.25E+00
-20759	1.04E-01	7.78E-01	4.14E+00
-20760	1.03E-01	7.81E-01	4.03E+00
-20761	1.03E-01	7.85E-01	3.92E+00
-20762	1.02E-01	7.87E-01	3.80E+00
-20763	1.01E-01	7.90E-01	3.69E+00
-20764	9.99E-02	7.91E-01	3.57E+00
-20765	9.88E-02	7.93E-01	3.46E+00
-20766	9.77E-02	7.94E-01	3.34E+00
-20767	9.66E-02	7.94E-01	3.22E+00
-20768	9.56E-02	7.94E-01	3.10E+00
-20769	9.47E-02	7.94E-01	2.98E+00
-20770	9.35E-02	7.93E-01	2.85E+00
-20771	9.25E-02	7.92E-01	2.73E+00
-20772	9.14E-02	7.91E-01	2.61E+00
-20773	9.03E-02	7.89E-01	2.49E+00
-20774	8.90E-02	7.87E-01	2.37E+00
-20775	8.77E-02	7.84E-01	2.24E+00
-20776	8.63E-02	7.81E-01	2.12E+00
-20777	8.47E-02	7.78E-01	1.99E+00
-20778	8.33E-02	7.75E-01	1.86E+00
-20779	8.18E-02	7.71E-01	1.74E+00
-20780	8.02E-02	7.67E-01	1.60E+00
-20781	7.86E-02	7.63E-01	1.47E+00
-20782	7.71E-02	7.58E-01	1.34E+00
-20783	7.58E-02	7.54E-01	1.20E+00
-20784	7.43E-02	7.49E-01	1.06E+00
-20785	7.30E-02	7.44E-01	9.26E-01
-20786	7.18E-02	7.38E-01	7.86E-01
-20787	7.09E-02	7.32E-01	6.42E-01
-20788	6.98E-02	7.26E-01	4.99E-01
-20789	6.91E-02	7.20E-01	3.55E-01
-20790	6.85E-02	7.14E-01	2.10E-01
-20791	6.79E-02	7.07E-01	6.61E-02
-20792	6.75E-02	7.00E-01	6.21E+00
-20793	6.73E-02	6.93E-01	6.06E+00
-20794	6.69E-02	6.86E-01	5.92E+00
-20795	6.67E-02	6.79E-01	5.78E+00
-20796	6.64E-02	6.72E-01	5.63E+00
-20797	6.64E-02	6.64E-01	5.49E+00
-20798	6.63E-02	6.57E-01	5.35E+00
-20799	6.64E-02	6.50E-01	5.20E+00
-20800	6.66E-02	6.42E-01	5.06E+00
-20801	6.70E-02	6.35E-01	4.92E+00
-20802	6.75E-02	6.27E-01	4.78E+00
-20803	6.82E-02	6.20E-01	4.64E+00
-20804	6.92E-02	6.13E-01	4.50E+00
-20805	7.00E-02	6.05E-01	4.36E+00
